Lithuanian translation for survey
Language,lt
CSV Version Format,1
"How to use this: Type your translations into the column (translated_text), then export this file as a CSV before uploading it back to SurveyMonkey."

context,original_text,translated_text (modify this column only),id,checksum
question_option_text,Please enter a comment.,Įveskite komentarą.,888765476,3343593839
question_other,OTHER COUNTRY,,888765494,
page_heading,Role in the music scene,,37950572,
question_heading,What is your current job? Which statement best describes your current work situation?,,117747122,
question_option_text,"1a - Musician, composer, songwriter, DJ [add more detail in the next questions]",,888764688,
question_option_text,"1b - Other independent artistic activities, choreographers, graphic artists, etc. [add more detail in the next questions]",,888764689,
question_option_text,"1c - Music technician, e.g. sound engineer, light technician, supplier [add more detail in the next questions]",,888764918,
question_option_text,"1d - Music-related entrepreneur (label, publisher, booking, etc.) [add more detail in the next questions]",,888764919,
question_option_text,1e - Employed manager of a music-related company [add more detail in the next questions],,888764920,
question_option_text,1f - A non-managerial employee of a music company [add more detail in the next questions],,888764921,
question_option_text,1g - Full-time student in music or music-related education,,888764922,
question_option_text,2 - DOES NOT WORK in general  [more detailed choices below],,888764923,
question_option_text,"2a - Responsible for ordinary shopping and looking after the home, or without any current occupation, not working",,888764924,
question_option_text,2b - Student,,888764925,
question_option_text,2c - Unemployed or temporarily not working,,888764926,
question_option_text,2d - Retired or unable to work through illness,,888764927,
question_option_text,"3 - SELF EMPLOYED in general, more detailed below",,888764928,
question_option_text,"3a - Farmer, fisherman",,888764929,
question_option_text,"3b - Highly qualified professional (lawyer, medical practitioner, accountant, architect, etc.)",,888764930,
question_option_text,"3c - Owner of a shop, craftsmen, other self-employed person",,888764931,
question_option_text,"3d - Business proprietors, owner (full or partner) of a company",,888764932,
question_option_text,"4 - EMPLOYED in general, more detailed below",,888764933,
question_option_text,"4a - Employed professional (employed doctor, lawyer, accountant, architect or similar)",,888764934,
question_option_text,"4b - General management, director or top management managing directors, director general, other director)",,888764935,
question_option_text,"4c - Middle management, other management (department head, junior manager, teacher, technician)",,888764936,
question_option_text,4d - Office Worker,,888764937,
question_option_text,"4e - Employed position, not at a desk but travelling (salesmen, driver, etc.)",,888764938,
question_option_text,"4f - Service, public service (eg hospital, restaurant, police, fire department)",,888764939,
question_option_text,"4g - Group leader, foreman",,888764940,
question_option_text,4h - Specialist,,888764941,
question_option_text,"4i - Physical worker, home staff, baby sitter",,888764942,
question_option_text,"5 - NEVER DID PAID JOB, and not student, not retired",,888764943,
question_option_text,NA - prefer not to answer,,888764944,
question_heading,What was your primary role in the music scene in the country you lived in 2022?,,117747123,
question_option_text,"--- musician and DJ roles, select below ---",,888764690,
question_option_text,"11-L - performing musician, not author",,888764691,
question_option_text,"12-L - performing DJ, no own music",,888764876,
question_option_text,13-C - composer,,888764877,
question_option_text,14-R - producer,,888764878,
question_option_text,15-L - other artistic role,,888764879,
question_option_text,16-C - lyricist,,888764880,
question_option_text,17-L - author and composer,,888764881,
question_option_text,18-L - DJ producer with own music,,888764882,
question_option_text,19-L - conductor,,888764883,
question_option_text,"--- technical roles, select below ---",,888764884,
question_option_text,31-L - sound engineer and team (live music),,888764885,
question_option_text,32-R - sound engineer and team (studio),,888764886,
question_option_text,33-L - light engineer and team,,888764887,
question_option_text,34-L - stage master and team,,888764888,
question_option_text,35-L - other technical (live),,888764889,
question_option_text,36-R - other technical (studio),,888764890,
question_option_text,"--- music management roles, select below ---",,888764891,
question_option_text,41-L - tour manager,,888764892,
question_option_text,42-L - concert promoter in an institution,,888764893,
question_option_text,43-L - independent concert of festival promoter,,888764894,
question_option_text,44-L - booking agent,,888764895,
question_option_text,45-C - work in a collective management society,,888764896,
question_option_text,46-R - work in a music publisher,,888764897,
question_option_text,47-R - work at a record label,,888764898,
question_option_text,48-L - work at artist/talent manager,,888764899,
question_option_text,49-L - work at music club or discotheque,,888764900,
question_option_text,50-L - other management roles (live music),,888764901,
question_option_text,51-R - other management roles (recordings),,888764902,
question_option_text,52-C - other management roles (compositions),,888764903,
question_option_text,"53-L - transporter for bands, orchestras",,888764904,
question_option_text,61-L - other workers (music events),,888764905,
question_option_text,62-R - other workers (recordings),,888764906,
question_option_text,63-C - other workers (compositions),,888764907,
question_option_text,64-O - other artist roles in live performances,,888764908,
question_option_text,"--- music education and journalism roles, select below ---",,888764909,
question_option_text,80-E - music journalist,,888764910,
question_option_text,81-E - music educator,,888764911,
question_option_text,82-E - work in a rehearsal studio,,888764912,
question_option_text,"--- other roles and student, select below ---",,888764913,
question_option_text,91-M - work in a record shop,,888764914,
question_option_text,92-M - work in an instrument shop or repair shop,,888764915,
question_option_text,98-M - full time student,,888764916,
question_option_text,NA - not applicable or none above,,888764917,
question_heading,Would you describe this music role as…,,117747124,
question_option_text,amateur,,888764692,
question_option_text,learning to be a professional,,888764693,
question_option_text,part-time professional,,888764694,
question_option_text,full-time professional,,888764695,
question_heading,"If you have an additional role in the music scene in your country, how would you define it? (If you have more, choose the 2nd most important.)",,117747125,
question_option_text,"--- musician and DJ roles, select below ---",,888764696,
question_option_text,"11-L - performing musician, not author",,888764697,
question_option_text,"12-L - performing DJ, no own music",,888764945,
question_option_text,13-C - composer,,888764946,
question_option_text,14-R - producer,,888764947,
question_option_text,15-L - other artistic role,,888764948,
question_option_text,16-C - lyricist,,888764949,
question_option_text,17-L - author and composer,,888764950,
question_option_text,18-L - DJ producer with own music,,888764951,
question_option_text,19-L - conductor,,888764952,
question_option_text,"--- technical roles, select below ---",,888764953,
question_option_text,31-L - sound engineer and team (live music),,888764954,
question_option_text,32-R - sound engineer and team (studio),,888764955,
question_option_text,33-L - light engineer and team,,888764956,
question_option_text,34-L - stage master and team,,888764957,
question_option_text,35-L - other technical (live),,888764958,
question_option_text,36-R - other technical (studio),,888764959,
question_option_text,"--- music management roles, select below ---",,888764960,
question_option_text,41-L - tour manager,,888764961,
question_option_text,42-L - concert promoter in an institution,,888764962,
question_option_text,43-L - independent concert of festival promoter,,888764963,
question_option_text,44-L - booking agent,,888764964,
question_option_text,45-C - work in a collective management society,,888764965,
question_option_text,46-R - work in a music publisher,,888764966,
question_option_text,47-R - work at a record label,,888764967,
question_option_text,48-L - work at artist/talent manager,,888764968,
question_option_text,49-L - work at music club or discotheque,,888764969,
question_option_text,50-L - other management roles (live music),,888764970,
question_option_text,51-R - other management roles (recordings),,888764971,
question_option_text,52-C - other management roles (compositions),,888764972,
question_option_text,"53-L - transporter for bands, orchestras",,888764973,
question_option_text,61-L - other workers (music events),,888764974,
question_option_text,62-R - other workers (recordings),,888764975,
question_option_text,63-C - other workers (compositions),,888764976,
question_option_text,64-O - other artist roles in live performances,,888764977,
question_option_text,"--- music education and journalism roles, select below ---",,888764978,
question_option_text,80-E - music journalist,,888764979,
question_option_text,81-E - music educator,,888764980,
question_option_text,82-E - work in a rehearsal studio,,888764981,
question_option_text,"--- other roles and student, select below ---",,888764982,
question_option_text,91-M - work in a record shop,,888764983,
question_option_text,92-M - work in an instrument shop or repair shop,,888764984,
question_option_text,98-M - full time student,,888764985,
question_option_text,NA - not applicable or none above,,888764986,
question_heading,In which year was your first… ?,,117747126,
question_option_text,... live performance where you got paid?,,888764698,
question_option_text,... your first recorded performance for money?,,888764699,
question_option_text,... work or lyrics that was officially registered in the hope of future royalty payments?,,888764700,
question_option_text,"... earning as part of the technical team of a musical event or studio recording (sound, lighting, stage, etc.)?",,888764701,
question_option_text,... earning as a  music-related manager?,,888764702,
question_option_text,approximate year,,888764703,
question_option_text,2023,,888764704,
question_option_text,2022,,888764705,
question_option_text,2021,,888764706,
question_option_text,2020,,888764707,
question_option_text,2019,,888764708,
question_option_text,2018,,888764709,
question_option_text,2017,,888764710,
question_option_text,2016,,888764711,
question_option_text,2015,,888764712,
question_option_text,2014,,888764713,
question_option_text,2013,,888764714,
question_option_text,2012,,888764715,
question_option_text,2011,,888764716,
question_option_text,2010,,888764717,
question_option_text,2009,,888764718,
question_option_text,2008,,888764719,
question_option_text,2007,,888764720,
question_option_text,2006,,888764721,
question_option_text,2005,,888764722,
question_option_text,2004,,888764723,
question_option_text,2003,,888764724,
question_option_text,2002,,888764725,
question_option_text,2001,,888764726,
question_option_text,2000,,888764727,
question_option_text,1999,,888764728,
question_option_text,1998,,888764729,
question_option_text,1997,,888764730,
question_option_text,1996,,888764731,
question_option_text,1995,,888764732,
question_option_text,1994,,888764733,
question_option_text,1993,,888764734,
question_option_text,1992,,888764735,
question_option_text,1991,,888764736,
question_option_text,1990,,888764737,
question_option_text,1989,,888764738,
question_option_text,1988,,888764739,
question_option_text,1987,,888764740,
question_option_text,1986,,888764741,
question_option_text,1985,,888764742,
question_option_text,1984,,888764743,
question_option_text,1983,,888764744,
question_option_text,1982,,888764745,
question_option_text,1981,,888764746,
question_option_text,1980,,888764747,
question_option_text,1979,,888764748,
question_option_text,1978,,888764749,
question_option_text,1977,,888764750,
question_option_text,1976,,888764751,
question_option_text,1975,,888764752,
question_option_text,1974,,888764753,
question_option_text,1973,,888764754,
question_option_text,1972,,888764755,
question_option_text,1971,,888764756,
question_option_text,1970,,888764757,
question_option_text,1969,,888764758,
question_option_text,1968,,888764759,
question_option_text,1967,,888764760,
question_option_text,1966,,888764761,
question_option_text,1965,,888764762,
question_option_text,1964,,888764763,
question_option_text,1963,,888764764,
question_option_text,1962,,888764765,
question_option_text,1961,,888764766,
question_option_text,1960,,888764767,
question_option_text,1959,,888764768,
question_option_text,1958,,888764769,
question_option_text,1957,,888764770,
question_option_text,1956,,888764771,
question_option_text,1955,,888764772,
question_option_text,1954,,888764773,
question_option_text,1953,,888764774,
question_option_text,1952,,888764775,
question_option_text,1951,,888764776,
question_option_text,1950,,888764777,
question_option_text,1949,,888764778,
question_option_text,1948,,888764779,
question_option_text,1947,,888764780,
question_option_text,1946,,888764781,
question_option_text,1945,,888764782,
question_heading,"Have you ever had a paid job in the field of classical music (as a musician, conductor, composer, technician, etc.)?",,117747161,
question_option_text,"Yes, regularly",,888765617,
question_option_text,"Yes, but irregularly",,888765618,
question_option_text,"No, never",,888765619,
page_heading,"What kind of music do you create, perform, or work with as a professional?",,37950573,
page_subheading,"<div>If you are a creator, performer of music, or you work with a specific music as technician or manager, please try to identify the playlist that your music would most likely be found.  Some of these playlists do exist, others resemble actual playlists from other countries.</div>",,37950573,
question_heading,"Of the following (real or imaginary) playlists, where would we be <strong>most likely</strong> to find your music?",,117747156,
question_option_text,HOT HITS The 50 most popular songs in your country.,,888765236,
question_option_text,EQUAL Playlist Give full volume to the female voices of your country.,,888765237,
question_option_text,Local Jazz – jazz playlist from your country,,888765238,
question_option_text,Local Guitars – Legends of rock and new rock bands from your country.,,888765239,
question_option_text,Local Indie & Alternative – a collection of classic and new alternatve/indie hits from your country,,888765240,
question_option_text,"Local Christian songs, or Jewish music from your country, or other spiritual or religiously spirited music",,888765241,
question_option_text,New music from your country – a contemporary classical selection of pieces from your home country.,,888765242,
question_option_text,Local Folk or Local World Music – a playlist of local folk or world music.,,888765243,
question_option_text,Dance/Electronic from My Country,,888765244,
question_option_text,Local hip-hop selection. Rap and hip-hop in your language.,,888765245,
question_option_text,Local carnival/wedding music based on local folklore.,,888765246,
question_option_text,It is unlikely that my music would be found on a playlist like this.,,888765447,
question_option_text,I do not know.,,888765448,
question_option_text,I prefer not to say.,,888781614,
page_heading,Creators of sound recordings,,37950574,
page_subheading,"<div>On this page, we ask questions about commercially released songs. Such songs have a unique ISRC number assigned by a label, digital distributor, collective management organization, or registered by self-releasing artists.  If your music is present on Spotify or Apple Music and has a distributor, it is undoubtedly a commercial release.  Simply uploading music to Bandcamp without the ISRC codes is not considered legally as a commercial release.</div>",,37950574,
question_heading,Have you ever been involved in the creation of a commercially released recording?,,117747127,
question_option_text,Yes,,888764783,
question_option_text,No,,888764784,
question_option_text,I do not know,,888764785,
page_heading,Sound recordings,,37950575,
page_subheading,"<div>These questions are asked only if you replied to the previous question with ""yes.""</div>",,37950575,
question_heading,How many commercially released tracks (not entire albums) did you record in 2022? And how many do you estimate you've recorded and released commercially over the course of your career?,,117747128,
question_option_text,As a CREDITED ARTIST for a label or producer,,888764786,
question_option_text,"As a CREDITED ARTIST for your own label, or without a label",,888764787,
question_option_text,"As an UNCREDITED performer, e.g. studio/session musician",,888764788,
question_option_text,As a producer,,888764789,
question_option_text,As a sound engineer,,888764790,
question_option_text,Number of tracks released in 2022,,888764791,
question_option_text,0,,888764792,
question_option_text,1,,888764793,
question_option_text,2,,888764794,
question_option_text,Number of tracks released throughout your career,,888764795,
question_option_text,0,,888764796,
question_option_text,1,,888764797,
question_option_text,2,,888764798,
question_heading,"If you released new recordings in 2022, approximately what percentage of these recordings were sung in (one of) your official national languages?",,117747132,
question_option_text,Please enter a whole number between {0} and {1}.,,888764819,
question_option_text,0%,,888764823,
question_option_text,100%,,888764824,
question_option_text,50%,,888764825,
question_heading,"To your knowledge, have your works and recordings been registered with…?",,117747162,
question_option_text,A collecting society for performers and producers in your country,,888765620,
question_option_text,"A collecting society of authors, composers and music publishers in your country",,888765621,
question_option_text,YouTube using Official Artist ID,,888765622,
question_option_text,answers,,888765623,
question_option_text,"No, definitely not",,888765624,
question_option_text,Probably not,,888765625,
question_option_text,Probably yes,,888765626,
question_option_text,"Yes, definitely",,888765627,
question_option_text,I don't know,,888765628,
question_heading,"What percentage of your releases made in 2022 (distributed on a licensed streaming platform or in physical format with an ISRC code) were self-released by yourself or your band, i.e. not based on an (exclusive) recording agreement with a label? ",,117747170,
question_option_text,Please enter a whole number between {0} and {1}.,,888765688,
question_option_text,0%,,888765692,
question_option_text,100%,,888765693,
question_option_text,50%,,888765694,
page_heading,Sound recordings 2,,37950576,
question_heading,"Through which channels, platforms, or devices did your music best reach your audience? Please select all that apply.",,117747130,
question_option_text,CD DVD,,888764802,
question_option_text,Vinyl,,888764803,
question_option_text,Cassette,,888764804,
question_option_text,Radio,,888764805,
question_option_text,Television,,888764806,
question_option_text,Bandcamp,,888764807,
question_option_text,free download,,888764808,
question_option_text,iTunes,,888764809,
question_option_text,Spotify,,888764810,
question_option_text,YouTube,,888764811,
question_option_text,Deezer,,888764812,
question_option_text,Apple Music,,888764813,
question_option_text,Tidal,,888764814,
question_option_text,SoundCloud,,888764815,
question_heading,Which were the two most important markets for your recording? The two most important markets are the two countries where you had the most revenues or the biggest visibility in 2022.,,117747133,
question_option_text,Most imporatnt,,888764827,
question_option_text,1st market,,888764864,
question_option_text,AT Austria,,888764865,
question_option_text,DE Germany,,888764866,
question_option_text,2nd market,,888764867,
question_option_text,AT Austria,,888764868,
question_option_text,DE Germany,,888764869,
question_heading,"<strong>How much revenue have you earned</strong> from online platforms for all your sound recordings? If you have shared earnings with someone, enter here <strong>only the share that you have received</strong> for yourself, <strong>personally</strong>.",,117747163,
question_heading,Currency of your answers,,117747164,
question_option_text,EUR,,888765630,
question_option_text,USD,,888765631,
question_option_text,ALL,,888791147,
question_option_text,AMD,,888765632,
question_option_text,BAM,,888791148,
question_option_text,BGL,,888765633,
question_option_text,BYN,,888765634,
question_option_text,DKK,,888791149,
question_option_text,HUF,,888791150,
question_option_text,HRK,,888765635,
question_option_text,GBL,,888765636,
question_option_text,GEL,,888765637,
question_option_text,RON,,888791151,
question_option_text,RSD,,888791152,
question_option_text,SEK,,888791153,
question_option_text,NOK,,888791154,
question_option_text,UAH,,888791155,
question_option_text,Please enter your currency code or currency name.,,888765639,
question_other,Please add your currency,,888765638,
question_heading,"Your share of the earnings in 2022 in the currency you stated above. If you do not know the exact breakup of a source, add it to 'Total revenue from platforms other than those mentioned above'.",,117747129,
question_option_text,YouTube,,888764799,
question_option_text,Spotify,,888764800,
question_option_text,Deezer,,888764801,
question_option_text,Apple Music,,888764848,
question_option_text,iTunes,,888764849,
question_option_text,Bandcamp,,888764850,
question_option_text,Facebook,,888764851,
question_option_text,Tidal,,888764852,
question_option_text,TikTok,,888764861,
question_option_text,Local paid download page,,888764862,
question_option_text,Total revenue from platforms other than those mentioned above,,888764863,
question_option_text,"Please enter a whole number. Decimals, percentages, and non-numeric characters are not accepted.",,888764847,
question_heading,"In the year 2022, to your knowledge, how much did it cost you on average to make a sound recording (a song, a single phrase in classical music)?",,117747131,
question_option_text,Sum,,888764816,
question_option_text,Currency,,888764817,
page_heading,Music professionals in live performances,,37950577,
question_heading,"Were you paid to perform in 2022 as a musician or DJ, or did you work on a music event for pay in 2022 (e.g., as a technician or manager)?",,117747134,
question_option_text,Yes,,888764828,
question_option_text,No,,888764829,
question_option_text,I do not know,,888764830,
page_heading,Live performances,,37950578,
page_subheading,<div>These questions are only shown to respondents who had at least one paid gig in 2022.</div>,,37950578,
question_heading,How many paid gigs did you have in 2022? Leave blank those fields for which you cannot provide any information.,,117747135,
question_option_text,In the capital of your country,,888764831,
question_option_text,Outside the capital of your country,,888764832,
question_option_text,Abroad,,888764833,
question_option_text,number,,888764834,
question_option_text,0,,888764835,
question_option_text,1,,888764836,
question_option_text,2,,888764837,
question_option_text,3,,888764838,
question_option_text,4,,888764839,
question_option_text,5,,888764840,
question_option_text,6,,888764841,
question_option_text,7,,888765037,
question_option_text,8,,888765038,
question_option_text,9,,888765039,
question_option_text,10,,888765040,
question_option_text,11,,888765041,
question_option_text,12,,888765042,
question_option_text,13,,888765043,
question_option_text,14,,888765044,
question_option_text,15,,888765045,
question_option_text,16,,888765046,
question_option_text,17,,888765047,
question_option_text,18,,888765048,
question_option_text,19,,888765049,
question_option_text,20,,888765050,
question_option_text,21,,888765051,
question_option_text,22,,888765052,
question_option_text,23,,888765053,
question_option_text,24,,888765054,
question_option_text,25,,888765055,
question_option_text,26,,888765056,
question_option_text,27,,888765057,
question_option_text,28,,888765058,
question_option_text,29,,888765059,
question_option_text,30,,888765060,
question_option_text,31,,888765061,
question_option_text,32,,888765062,
question_option_text,33,,888765063,
question_option_text,34,,888765064,
question_option_text,35,,888765065,
question_option_text,36,,888765066,
question_option_text,37,,888765067,
question_option_text,38,,888765068,
question_option_text,39,,888765069,
question_option_text,40,,888765070,
question_option_text,41,,888765071,
question_option_text,42,,888765072,
question_option_text,43,,888765073,
question_option_text,44,,888765074,
question_option_text,45,,888765075,
question_option_text,46,,888765076,
question_option_text,47,,888765077,
question_option_text,48,,888765078,
question_option_text,49,,888765079,
question_option_text,50,,888765080,
question_option_text,51,,888765081,
question_option_text,52,,888765082,
question_option_text,53,,888765083,
question_option_text,54,,888765084,
question_option_text,55,,888765085,
question_option_text,56,,888765086,
question_option_text,57,,888765087,
question_option_text,58,,888765088,
question_option_text,59,,888765089,
question_option_text,60,,888765090,
question_option_text,61,,888765091,
question_option_text,62,,888765092,
question_option_text,63,,888765093,
question_option_text,64,,888765094,
question_option_text,65,,888765095,
question_option_text,66,,888765096,
question_option_text,67,,888765097,
question_option_text,68,,888765098,
question_option_text,69,,888765099,
question_option_text,70,,888765100,
question_option_text,71,,888765101,
question_option_text,72,,888765102,
question_option_text,73,,888765103,
question_option_text,74,,888765104,
question_option_text,75,,888765105,
question_option_text,76,,888765106,
question_option_text,77,,888765107,
question_option_text,78,,888765108,
question_option_text,79,,888765109,
question_option_text,80,,888765110,
question_option_text,81,,888765111,
question_option_text,82,,888765112,
question_option_text,83,,888765113,
question_option_text,84,,888765114,
question_option_text,85,,888765115,
question_option_text,86,,888765116,
question_option_text,87,,888765117,
question_option_text,88,,888765118,
question_option_text,89,,888765119,
question_option_text,90,,888765120,
question_option_text,91,,888765121,
question_option_text,92,,888765122,
question_option_text,93,,888765123,
question_option_text,94,,888765124,
question_option_text,95,,888765125,
question_option_text,96,,888765126,
question_option_text,97,,888765127,
question_option_text,98,,888765128,
question_option_text,99 or more,,888765129,
question_heading,"What percentage of your concerts and music events in 2022 were free to the public because they were paid for by the community, government, or a corporate sponsor?",,117747136,
question_option_text,Please enter a whole number between {0} and {1}.,,888765131,
question_option_text,0%,,888765135,
question_option_text,100%,,888765136,
question_option_text,50%,,888765137,
question_heading,What was the average number of paying spectators at your performances in 2022? Leave blank those fields for which you cannot provide any information.,,117747157,
question_option_text,In the capital of your country,,888765247,
question_option_text,Outside the capital of your country,,888765248,
question_option_text,Abroad,,888765249,
question_option_text,average number of spectators,,888765250,
question_option_text,0,,888765251,
question_option_text,1,,888765252,
question_option_text,2,,888765253,
question_option_text,3,,888765254,
question_option_text,4,,888765255,
question_option_text,5,,888765256,
question_option_text,6,,888765257,
question_option_text,7,,888765258,
question_option_text,8,,888765259,
question_option_text,9,,888765260,
question_option_text,10,,888765261,
question_option_text,11,,888765262,
question_option_text,12,,888765263,
question_option_text,13,,888765264,
question_option_text,14,,888765265,
question_option_text,15,,888765266,
question_option_text,16,,888765267,
question_option_text,17,,888765268,
question_option_text,18,,888765269,
question_option_text,19,,888765270,
question_option_text,20,,888765271,
question_option_text,21,,888765272,
question_option_text,22,,888765273,
question_option_text,23,,888765274,
question_option_text,24,,888765275,
question_option_text,25,,888765276,
question_option_text,26,,888765277,
question_option_text,27,,888765278,
question_option_text,28,,888765279,
question_option_text,29,,888765280,
question_option_text,30,,888765281,
question_option_text,31,,888765282,
question_option_text,32,,888765283,
question_option_text,33,,888765284,
question_option_text,34,,888765285,
question_option_text,35,,888765286,
question_option_text,36,,888765287,
question_option_text,37,,888765288,
question_option_text,38,,888765289,
question_option_text,39,,888765290,
question_option_text,40,,888765291,
question_option_text,41,,888765292,
question_option_text,42,,888765293,
question_option_text,43,,888765294,
question_option_text,44,,888765295,
question_option_text,45,,888765296,
question_option_text,46,,888765297,
question_option_text,47,,888765298,
question_option_text,48,,888765299,
question_option_text,49,,888765300,
question_option_text,50,,888765301,
question_option_text,51,,888765302,
question_option_text,52,,888765303,
question_option_text,53,,888765304,
question_option_text,54,,888765305,
question_option_text,55,,888765306,
question_option_text,56,,888765307,
question_option_text,57,,888765308,
question_option_text,58,,888765309,
question_option_text,59,,888765310,
question_option_text,60,,888765311,
question_option_text,61,,888765312,
question_option_text,62,,888765313,
question_option_text,63,,888765314,
question_option_text,64,,888765315,
question_option_text,65,,888765316,
question_option_text,66,,888765317,
question_option_text,67,,888765318,
question_option_text,68,,888765319,
question_option_text,69,,888765320,
question_option_text,70,,888765321,
question_option_text,71,,888765322,
question_option_text,72,,888765323,
question_option_text,73,,888765324,
question_option_text,74,,888765325,
question_option_text,75,,888765326,
question_option_text,76,,888765327,
question_option_text,77,,888765328,
question_option_text,78,,888765329,
question_option_text,79,,888765330,
question_option_text,80,,888765331,
question_option_text,81,,888765332,
question_option_text,82,,888765333,
question_option_text,83,,888765334,
question_option_text,84,,888765335,
question_option_text,85,,888765336,
question_option_text,86,,888765337,
question_option_text,87,,888765338,
question_option_text,88,,888765339,
question_option_text,89,,888765340,
question_option_text,90,,888765341,
question_option_text,91,,888765342,
question_option_text,92,,888765343,
question_option_text,93,,888765344,
question_option_text,94,,888765345,
question_option_text,95,,888765346,
question_option_text,96,,888765347,
question_option_text,97,,888765348,
question_option_text,98,,888765349,
question_option_text,99 or more,,888765350,
question_heading,What was the average price of a ticket in your <strong>local currency</strong> at your performances in 2022? Leave blank those fields for which you cannot provide any information.,,117747158,
question_option_text,In the capital of your country,,888765351,
question_option_text,Outside the capital of your country,,888765352,
question_option_text,Abroad,,888765353,
question_option_text,"Please enter a number. Decimals, percentages, and non-numeric characters are not accepted.",,888791465,
question_heading,Currency of ticket price,,117751056,
question_option_text,EUR,,888791527,
question_option_text,USD,,888791528,
question_option_text,ALL,,888791529,
question_option_text,AMD,,888791530,
question_option_text,BAM,,888791531,
question_option_text,BGL,,888791532,
question_option_text,BYN,,888791533,
question_option_text,DKK,,888791534,
question_option_text,HUF,,888791535,
question_option_text,HRK,,888791536,
question_option_text,GBL,,888791537,
question_option_text,GEL,,888791538,
question_option_text,RON,,888791539,
question_option_text,RSD,,888791540,
question_option_text,SEK,,888791541,
question_option_text,NOK,,888791542,
question_option_text,UAH,,888791543,
question_option_text,Please add a currency code or a currency name.,,888791545,
question_other,Please add your currency.,,888791544,
question_heading,"Apart from the artists, how many people were employed on average at these music events or concerts (e.g. technicians, managers, security personnel, other help, etc.)?",,117747138,
question_option_text,"The number of people should be a whole number between 0 and 300. In the very unlikely event that your shows employed more than 300 people, then choose 300.",,888765148,
question_heading,"What was the approximate percentage breakdown of funding for your performances, events, or tours in 2022? Please add up the percentages to make sure they equal 100. (50% should be entered as 50 without the % sign.)",,117747137,
question_option_text,Ticket sales or paid by a concert promoter,,888765139,
question_option_text,Sponsorship by a company,,888765140,
question_option_text,"Public sponsorship, scholarship, grant",,888765141,
question_option_text,Record label supported tour,,888765142,
question_option_text,Friends and private savings,,888765143,
question_option_text,"Please enter a number. Decimals, percentages, and non-numeric characters are not accepted. 50%-10%-10%-10%-20% should be entered as 50, 10, 10, 10, 20.",,888765145,
question_option_text,"The choices need to add up to [enter sum here]. For example,  50%-10%-10%-10%-20% should be entered as 50, 10, 10, 10, 20.",,888765146,
question_heading,Did you have a paid performance abroad and/or work for pay at music event(s) abroad in 2022?,,117747139,
question_option_text,Yes,,888765151,
question_option_text,No,,888765152,
page_heading,Performances and events abroad,,37950579,
page_subheading,<div>Only asked from respondents who had at least one paid performance abroad and/or work for pay at music event(s) abroad in 2022.</div>,,37950579,
question_heading,In which countries did you work or perform at a music event in 2022?,,117747140,
question_option_text,AL - Albania,,888765154,
question_option_text,AM - Armenia,,888765155,
question_option_text,AT - Austria,,888765495,
question_option_text,BA - Bosnia-Herzegovina,,888765496,
question_option_text,BE - Belgium,,888765497,
question_option_text,BY - Belarus,,888791687,
question_option_text,BG - Bulgaria,,888765498,
question_option_text,BR - Brazil,,888765499,
question_option_text,CY - Cyprus,,888765500,
question_option_text,CZ - Czechia,,888765501,
question_option_text,DE - Germany,,888765502,
question_option_text,DK - Denmark,,888765503,
question_option_text,EE - Estonia,,888765504,
question_option_text,ES - Spain,,888765505,
question_option_text,EUS - Spain - Basque Country,,888765506,
question_option_text,FI - Finland,,888765507,
question_option_text,FR - France,,888765508,
question_option_text,GB - United Kingdom,,888765509,
question_option_text,"GBW - Wales, UK",,888765510,
question_option_text,GR - Greece,,888765511,
question_option_text,GE - Georgia,,888791688,
question_option_text,HR - Croatia,,888765512,
question_option_text,HU - Hungary,,888765513,
question_option_text,IE - Ireland,,888765514,
question_option_text,IT - Italy,,888765515,
question_option_text,IS - Iceland,,888765516,
question_option_text,LI - Liechtenstein,,888765517,
question_option_text,LT - Lithuania,,888765518,
question_option_text,LU - Luxembourg,,888765519,
question_option_text,LV - Latvia,,888765520,
question_option_text,MD - Moldova,,888765521,
question_option_text,ME - Montenegro,,888765522,
question_option_text,MK - North Macedonia,,888765523,
question_option_text,MT - Malta,,888765524,
question_option_text,NL - Netherlands,,888765525,
question_option_text,NO - Norway,,888765526,
question_option_text,PL - Poland,,888765527,
question_option_text,PT - Portugal,,888765528,
question_option_text,RO - Romania,,888765529,
question_option_text,RS - Serbia,,888765530,
question_option_text,SE - Sweden,,888765531,
question_option_text,SI - Slovenia,,888765532,
question_option_text,SK - Slovakia,,888765533,
question_option_text,UA - Ukraine,,888765534,
question_option_text,US - United States of America,,888765535,
question_option_text,XK - Kosovo,,888765536,
page_heading,Are you an author of musical works or lyrics?,,37950580,
question_heading,"Are you an author of musical works (songs, compositions) or lyrics?",,117747141,
question_option_text,Yes,,888765156,
question_option_text,No,,888765157,
page_heading,Composers and lyricists,,37950581,
question_heading,"Are you represented with a contract by a music publisher?  A music publisher usually tries to sell your music to be placed in films, television shows, and drama theatres or tries to find you paid assignments as a composer.",,117747165,
question_option_text,I do not know,,888765648,
question_option_text,Yes,,888765646,
question_option_text,No,,888765647,
question_option_text,I prefer not to say,,888765649,
question_heading,Which of the following applies to you? Please select all that apply.,,117747142,
question_option_text, I'd rather not answer,,888765164,
question_option_text,I don't register my works anywhere,,888765159,
question_option_text,I register my works with my National Society of Authors,,888765160,
